,mac_user,username,domain,rssi,snr,byte_rx,byte_tx,class
197,3:d6:b0:9b:8f:62,2c3ec1eb7baaabfe06169b2a1390279a,studenti.polito.it,-59.0,36.0,119687991.0,18031319.0,Students
198,3:d8:30:a:78:6,2742e38bd76f8cf4b07c6066ce87dc84,studenti.polito.it,-64.0,28.0,35579027.0,1016605.0,Students
199,3:d9:4:cb:99:7f,99ede16cc3b23300aa3f576d287d3a58,studenti.polito.it,-48.0,46.0,3484449.0,835568.0,Students
200,3:d9:c3:2:ec:bc,423f3bb77ed965f5459cbcd16ce061f4,polito.it,-79.0,14.0,74662554.0,5055411.0,Professor
201,3:da:30:c8:32:c3,7a0ae0658126a18d224fc717d9440e47,studenti.polito.it,-51.0,41.0,324231403.0,11421725.0,Students
202,3:db:4e:40:85:86,488f57c78ef7ac2c1ee43f2db39dae99,tr.pte.hu,-68.0,26.0,427442228.0,20092129.0,External
203,3:dd:53:56:8d:7a,684b0db1333a7234dd28ff1c27ee666e,studenti.polito.it,-55.0,38.0,26117409.0,2730676.0,Students
204,3:dd:d2:19:9a:b4,bc52818c87ef432390a9829870ccfc6f,polito.it,-58.0,35.0,579925.0,430239.0,Professor
205,3:e0:2f:aa:36:26,f79bd5ba4ec338c17bb952e8bf842ffb,studenti.polito.it,-57.0,36.0,2653276.0,810284.0,Students
206,3:e2:53:9e:80:ba,b7e16fe1db77e1d3b0b12adb6bf66d06,studenti.polito.it,-47.0,43.0,119067950.0,2824764.0,Students
207,3:e2:66:11:11:e0,6ed8bcfaded02ffe73068a216f91a3c5,studenti.polito.it,-70.0,24.0,216612.0,3002800.0,Students
208,3:e3:9d:14:40:f,3bd15b8cfad3e1e126d6812ac405d855,studenti.polito.it,-55.0,38.0,31041708.0,1984620.0,Students
209,3:e5:7b:e1:c6:a1,580d0d442c4dcbb4c803d7e176cfc079,studenti.polito.it,,,,,Students
210,3:e6:7a:95:4b:39,4474534f29a39097c86aee94478507e1,studenti.polito.it,-53.0,33.0,210662.0,52748.0,Students
211,3:e7:5:4e:84:1,d23cf97d3da3dc3500eb9df5373396ea,studenti.polito.it,-61.0,31.0,344050744.0,4672786.0,Students
212,3:e7:99:bd:e6:bd,f604f86532f47292088c272fdd63c501,studenti.polito.it,-55.0,38.0,57618463.0,1900910921.0,Students
213,3:e7:c0:6d:af:ef,e7f095e7946c4be276424b138a8664cd,polito.it,-54.0,33.0,3209590.0,443541.0,Professor
214,3:e9:80:9e:d0:c9,90f8b0803a888f3664cebe27560048fa,studenti.polito.it,-49.0,46.0,51638282.0,47481265.0,Students
215,3:ec:e9:d3:12:31,eb4c8fe83460060cda0331e629f1e8d8,studenti.polito.it,-54.0,40.0,27254539.0,3234755.0,Students
216,3:ed:b3:77:3:94,242ffa9b2ebd31e0edfb1b6297785001,studenti.polito.it,-62.0,33.0,4963955.0,1811794.0,Students
217,3:ed:d2:d2:3e:3d,1cc6fdcce4b410d1c0b61023278c93ec,liu.se,-67.0,28.0,1429213.0,368724.0,External
218,3:ee:d:5d:66:a,0cd883277d5ca788e5d6694a75a5351b,studenti.polito.it,-78.0,15.0,184028375.0,9891848.0,Students
219,3:ef:9e:fb:cb:41,ebe31b2dc037c11512746ba6e846a399,studenti.polito.it,-68.0,25.0,2403688.0,564232.0,Students
220,3:f3:54:8e:d0:d0,e9ce211db689e135eef9fcac102f12af,studenti.polito.it,-72.0,23.0,46411458.0,4802451.0,Students
221,3:f5:f4:b1:3d:35,ef186bb425389c3a27f2c6686d306140,studenti.polito.it,-61.0,32.0,3314634.0,1802096.0,Students
222,3:f8:d7:8a:6a:f4,e04073515feafea67a661569ff5a1037,studenti.polito.it,-48.0,47.0,258788940.0,3310070696.0,Students
223,3:fa:46:aa:3f:d6,81c9eb93c10735b7c2e067676638fcf0,studenti.polito.it,-51.0,39.0,101219104.0,23430387.0,Students
224,3:fb:30:26:9e:39,77925257103ea057bc54a1f10ef95fc3,studenti.polito.it,-60.0,36.0,8684916.0,15339259.0,Students
225,3:fc:3a:3a:d4:bb,e349ecf1c8ee1f142fcff42455b6d9b8,studenti.polito.it,-53.0,41.0,642119954.0,39372872.0,Students
226,3:fc:3e:93:6c:66,67aa14f14499065c373c8610b9bdd6bb,studenti.polito.it,-54.0,40.0,204887186.0,5447569.0,Students
227,3:fe:7c:7b:12:b2,daa111435c7e787ad3951ddb76077c2f,studenti.polito.it,-54.0,38.0,22498424.0,15285830.0,Students
228,5:24:fc:d4:c:8c,7e2599bdf747679c8a06f9ec925710b1,studenti.polito.it,-53.0,39.0,54400693.0,36637652.0,Students
229,5:2d:8f:ac:30:3a,01cbb340c27fc8508c301f6c36fd0073,polito.it,-54.0,41.0,1274625.0,728106.0,Professor
230,5:2d:fe:a3:65:c6,5da1fe98fa222bd9ba95a425c9e295c3,studenti.polito.it,-55.0,31.0,1671589.0,719343.0,Students
231,5:2d:fe:dd:91:b,411d12f956e5963acf704aed90746459,studenti.polito.it,-53.0,40.0,1769565.0,662193.0,Students
232,5:43:10:51:e8:10,424e343367c127e9bcc46584563485ad,studenti.polito.it,-52.0,41.0,76437161.0,5970315.0,Students
233,5:43:10:69:27:3b,c2d7c22cf2a84590e03497323439caf8,studenti.polito.it,-66.0,25.0,61234667.0,5295576.0,Students
234,5:80:cf:25:6:49,ca748a9a259795fd8309ebbdf63d5326,studenti.polito.it,-54.0,39.0,83896842.0,2519476.0,Students
235,5:80:cf:33:2d:c9,9ca661a512ff561e95bd22cbdfe218d4,studenti.polito.it,-65.0,26.0,412818802.0,4460608.0,Students
236,5:80:cf:71:b5:21,76fd235c532d6b32a0ffa1af79ed6d48,studenti.polito.it,-43.0,48.0,18803.0,40353.0,Students
237,5:80:cf:a4:6e:d,93f9d3fdea3afe9c6779ab9c44be9658,polito.it,-60.0,27.0,134323641.0,23201083.0,Professor
238,5:9b:93:3e:fb:65,87f7c21ee2e1ce0d34c2b379c4b72b59,studenti.polito.it,-74.0,15.0,378550.0,113812.0,Students
239,5:9b:93:3f:5e:4f,46f7bc88a48815e89073878767302501,studenti.polito.it,-40.0,25.0,273021.0,141063.0,Students
240,5:9b:93:45:19:5e,6e8825284020aa1a7873c4c2e0623d18,studenti.polito.it,-53.0,43.0,279480017.0,61966868.0,Students
241,5:9b:93:45:7f:2a,7275ac85aa440c443566313f0e00ddad,studenti.polito.it,-40.0,56.0,557439767.0,30283039.0,Students
242,5:9b:93:52:69:8d,fe61b567fbff0509cb7fd2be74ac3b64,studenti.polito.it,-63.0,32.0,23237363.0,925500.0,Students
243,5:9b:93:e3:48:6c,3875e1a31f2288e32e887c763acf1292,studenti.polito.it,-48.0,36.0,168355293.0,47661461.0,Students
244,5:a3:2b:9e:30:1e,5436753b2cdddb8e07d7e7e03b66399d,studenti.polito.it,-49.0,40.0,173461527.0,4282881.0,Students
245,5:aa:9e:51:60:5a,9cc495882b211951b296e7b69ff2882d,studenti.polito.it,-49.0,41.0,418078576.0,39807447.0,Students
246,5:aa:9e:5b:2d:b,ee4c0b34906e6ddfe372f207e329d1f1,studenti.polito.it,-65.0,28.0,24754131.0,41228373.0,Students
247,5:aa:9e:5d:29:f4,a157642c73a1bbb1b96e1f8534fd171f,studenti.polito.it,-51.0,42.0,4747856.0,1015945.0,Students
248,5:aa:9e:5d:80:6,be634ef99bc73a8a2b15c5860297318c,polito.it,-70.0,20.0,174073122.0,96610277.0,Professor
249,5:aa:9e:79:a2:ff,c1f0cca82d92ab87bf6c411b7c61b695,polito.it,-48.0,42.0,5264464.0,1204264.0,Professor
250,5:aa:9e:88:85:6c,969db8c3fd2f2258fd7c1a3e20b7224e,studenti.polito.it,-60.0,30.0,40713080.0,4946918.0,Students
251,5:aa:9e:92:9d:c7,1852f8f4ff7ae950f84fbd8dd3f1a9e1,studenti.polito.it,-48.0,45.0,160009192.0,4956440.0,Students
252,5:aa:9e:92:e7:f,f8572a5c8ea7b993d837182dc38e9db7,studenti.polito.it,-46.0,46.0,75411407.0,7638391.0,Students
253,5:aa:9e:a9:3d:a7,5fb76226c171de8efab4f66d3757ccb4,studenti.polito.it,-58.0,37.0,21471324.0,4900383.0,Students
254,5:aa:9e:b0:33:5f,10a5893793a50d3a6c756057e6a53e3c,studenti.polito.it,-63.0,32.0,286984437.0,53506480.0,Students
255,5:ae:59:92:e6:b0,72038f539188f3dd1b8c8b12461d47f4,polito.it,-66.0,26.0,693175.0,618584.0,Professor
256,5:af:6d:2a:e:5a,5298995524485dcbf7de0074afc955c9,studenti.polito.it,-60.0,35.0,7802653.0,11714735.0,Students
257,5:af:6d:2b:15:75,9c53e7ee41d8d204ae1bab73e640d64a,polito.it,-62.0,30.0,4584881.0,1288449.0,Professor
258,5:af:6d:2b:16:ba,380db00f48450af7d32a9c9380344f5d,studenti.polito.it,-45.0,47.0,360696063.0,2466486.0,Students
259,5:af:6d:2c:7d:da,c0ef17db601a038248af3b0baef747c0,studenti.polito.it,-44.0,41.0,14413221.0,2927189.0,Students
260,5:af:6d:f9:78:f4,10227e2622a713abb9d4f8e09a65de50,studenti.polito.it,-57.0,36.0,271852005.0,236948997.0,Students
261,5:b1:db:e7:7e:51,3fbbf86f1f5a85c4e290d55e7c447ca4,studenti.polito.it,-58.0,37.0,4835058.0,1421837.0,Students
262,5:d0:b5:27:f7:5d,f2fae5e518b370cac37518d042f5d74e,studenti.unisa.it,-48.0,44.0,16503554.0,3775894.0,External
263,5:d0:b5:49:63:95,fc1f32406a12cda92b0105d2a659128b,studenti.polito.it,-55.0,30.0,6324214.0,1839974.0,Students
264,5:d0:b5:57:b7:ab,7b0b1b7ae9071236e0a3f9d5f0117a01,studenti.unipd.it,-57.0,36.0,58956681.0,7633809.0,External
265,5:d0:b5:5f:7a:b1,94e13c8e4e2fdeff4ccb2b3d918aa8c3,studenti.polito.it,-58.0,34.0,19261535.0,10580267.0,Students
266,5:d0:b5:a8:68:47,47850dce856e39fda09301aef67fa95e,studenti.polito.it,-51.0,46.0,17779722.0,4193041.0,Students
267,5:d0:b5:b4:36:9b,2495a238afd29ced286424490472ef11,studenti.polito.it,-58.0,37.0,304413674.0,23092367.0,Students
268,5:d0:b5:b4:fa:63,832caa99cc90064f0b7909cdc214dca8,studenti.polito.it,-53.0,40.0,362353307.0,24041058.0,Students
269,5:d0:b5:bf:1c:c9,1e78af604e03f0184ee3d7254bc83133,studenti.polito.it,-59.0,36.0,119190047.0,30867181.0,Students
270,5:d0:b5:c2:0:5d,6a2ff6e975bb266f369b7b4cf89759fc,studenti.polito.it,-49.0,42.0,140463.0,813560.0,Students
271,5:d4:fa:29:ed:c2,b4b3418641de7bd81fd857b3b3b38d3c,studenti.polito.it,-50.0,43.0,388231579.0,19024289.0,Students
272,5:df:62:72:40:d6,b04d00df9073f0ce79ff2b10653832da,studenti.polito.it,-50.0,43.0,185671928.0,5306753.0,Students
273,5:df:62:72:ed:9d,57c28fa3b118b18bd98141274035de2c,polito.it,-66.0,29.0,339444347.0,16468140.0,Professor
274,5:df:62:72:f9:54,7a435c157a3c920b7f19b8639d994fd2,studenti.polito.it,-58.0,40.0,53287865.0,4449981.0,Students
275,5:df:62:74:38:97,f6101d2048f41976294597e41bcdc6c7,studenti.polito.it,-53.0,21.0,203515522.0,17410251.0,Students
276,7:1:b7:84:8f:11,8e06fcbc376df1882a22d95c5b16f913,studenti.polito.it,-84.0,15.0,8136.0,2054.0,Students
277,7:1:fd:89:c1:a2,ca16d81af92e61fff05fcafb52fdf7cf,studenti.polito.it,-54.0,40.0,152183307.0,15850001.0,Students
278,7:3:8e:b1:73:a9,14c4bddd729bd111227dc08009f4045b,polito.it,-73.0,19.0,292005.0,79368.0,Professor
279,7:3:ec:d3:51:d,7e2d6677d0a0b6aacd013eceaa7671f8,studenti.polito.it,-53.0,41.0,1866011103.0,33054419.0,Students
280,7:5:49:fc:d0:78,cd969dc5bd74f9e9c163b7225c18aa34,polito.it,-52.0,41.0,13126150.0,2078499.0,Professor
281,7:6:51:54:82:b6,aee273eff6d62f92d12b860a0c906b39,studenti.polito.it,-60.0,28.0,114695672.0,13854080.0,Students
282,7:6:d6:d3:9a:ea,e36abb8cb911c6258ff2e7e3a324d3c3,studenti.polito.it,-48.0,47.0,7535011.0,672342.0,Students
283,7:9:f2:72:a2:a,4a5d51f01d565f72df121c9d355ae3ba,studenti.polito.it,-57.0,36.0,2408309.0,773387.0,Students
284,7:c:e1:c0:74:b1,9248b3ec76a2095a2b12e20f10c66615,studenti.polito.it,-60.0,34.0,19473309.0,2071658.0,Students
285,7:d:f:95:79:2,36995a5f087b45b1b745a66b54d26d35,unipv.it,-59.0,33.0,115755814.0,6081109.0,External
286,7:12:8:e5:ee:52,25ae41584c1438c4f4d88c37c41e381e,polito.it,-76.0,14.0,6489210.0,771491.0,Professor
287,7:12:18:cd:4f:c4,51e1b46824f99531e79749730b7869de,studenti.polito.it,-45.0,48.0,374175.0,2595974.0,Students
288,7:12:a2:36:2c:88,e0fef4d1a932a18f5a8e9b5c8b7032c0,studenti.polito.it,-50.0,39.0,503604.0,246035.0,Students
289,7:14:5b:49:b1:f1,527f9172cf507a588ea914b41c7efa9e,studenti.polito.it,,,,,Students
290,7:16:41:92:e2:57,817dc900e7b849239a2cbcb2f4f4d2bb,studenti.polito.it,-56.0,38.0,6598466.0,15711878.0,Students
291,7:1b:1c:ff:7a:3a,8da39f3396158c361641e85d9204a5c5,studenti.polito.it,-62.0,24.0,1596314.0,1693790.0,Students
292,7:1c:18:a8:30:59,c5c04faeb63ea0ac0ef090f591209889,studenti.polito.it,-80.0,27.0,159662.0,279739.0,Students
293,7:1c:e4:61:68:ef,34d1ba1807ca5a248a056a45de9b40b0,studenti.polito.it,-77.0,42.0,10516806.0,13748398.0,Students
294,7:1d:3d:bb:b3:98,fc6583e322d69ea0f711719e678127f7,polito.it,-49.0,40.0,46895966.0,1199447.0,Professor
295,7:1e:69:40:49:de,24b9b28ecca95b6bc5e13f12f6876109,studenti.polito.it,-58.0,35.0,2806817.0,1974416.0,Students
296,7:1f:93:f2:72:3c,f14f4c2921253bd63f128f320b93184e,studenti.polito.it,-51.0,42.0,11827063.0,15636031.0,Students
297,7:1f:d7:c2:1f:38,b90dffa968e789ffc7362a443526b5e7,studenti.polito.it,-58.0,24.0,282524.0,206999.0,Students
298,7:23:4a:8b:2f:5b,6887e0a171ddd71304feddda681e1a5f,studenti.polito.it,-61.0,29.0,6783749.0,1062627.0,Students
299,7:24:c9:e3:3c:55,16d8f93eed86e7fd4bb4bd1bda4eecd9,studenti.polito.it,-70.0,22.0,228729862.0,293428069.0,Students
300,7:25:cc:53:81:9f,c25bb87d614767ed202742824f6afa0b,polito.it,-52.0,42.0,774250.0,559832.0,Professor
301,7:27:82:11:7a:fa,8d7c6836050738c820ce824bb57d4926,polito.it,-79.0,20.0,2302630.0,623844.0,Professor
302,7:28:3:49:1d:7f,eef53f67b830773d79173bacff07b314,studenti.polito.it,-50.0,32.0,31433761.0,1818700.0,Students
303,7:2b:6c:23:74:34,564e8c9589110bca57fcdc2f3df131e1,studenti.polito.it,-51.0,45.0,1338289860.0,33276491.0,Students
304,7:2c:5e:ec:c5:7d,e907676042e62bfcf6c6c9c854842f49,studenti.polito.it,-56.0,37.0,1916986.0,217769.0,Students
305,7:2d:ed:66:9f:95,aaa96c0214861a0d882bb42e50f26a5d,polito.it,-57.0,35.0,269159039.0,34552660.0,Professor
306,7:2e:7d:ab:92:3f,e0c16ced7bcc45ad60bec654420c16fb,studenti.polito.it,-54.0,38.0,105432272.0,11064450.0,Students
307,7:2f:a3:13:d9:34,43bcc701f1867c6c65a44a59789b2bbd,studenti.polito.it,-55.0,36.0,768795.0,375018.0,Students
308,7:30:18:c2:3e:ff,675b5c0fafd97127744d6da8302b018f,studenti.polito.it,-75.0,13.0,698781198.0,39553655.0,Students
309,7:31:98:19:ad:99,e81ac7d67218da11fcae209afb1ab7b7,studenti.polito.it,-54.0,41.0,147365.0,99552.0,Students
310,7:37:11:3b:db:4e,5fe94cfa0c04bec43a6307e3e6b17900,studenti.polito.it,-51.0,45.0,235242201.0,118940981.0,Students
311,7:38:d1:f1:8e:ba,75d584b572408a13fba8209397c71395,studenti.polito.it,-65.0,29.0,6340284.0,680941.0,Students
312,7:3a:6:90:f5:49,472defd2df8dea21d5c62975ec22cb3d,studenti.polito.it,-74.0,12.0,654648.0,192281.0,Students
313,7:3c:f7:bf:22:ad,5298995524485dcbf7de0074afc955c9,studenti.polito.it,-67.0,28.0,1477756.0,544652.0,Students
314,7:3e:40:cd:81:95,f6622a541ca5bddb60e632bf97b7a6d8,studenti.polito.it,-53.0,45.0,88438186.0,1455204802.0,Students
315,7:46:41:15:2a:fe,234c64855014cdf221c65a439ab19a39,studenti.polito.it,-64.0,30.0,178504.0,116011.0,Students
316,7:48:99:1e:83:4c,c62047aece029937c29b777ad2929bc3,studenti.polito.it,-42.0,50.0,130898474.0,51224131.0,Students
317,7:49:55:67:7f:1d,94185e6d96bd41d764e10d00e4c79328,studenti.polito.it,-40.0,55.0,278997.0,217716.0,Students
318,7:4a:65:3:d:8e,c868f52b6600037b05b88fceb69f5a94,studenti.polito.it,-65.0,21.0,77685329.0,4014659.0,Students
319,7:4b:32:94:38:87,1611b46a8a08db075a651a643271e788,unimore.it,-62.0,31.0,1997054.0,305944.0,External
320,7:4d:cf:f8:86:87,4b004d76fb0f3dd6a5f7fd5cb35d2167,studenti.polito.it,-59.0,34.0,14030394.0,18858338.0,Students
321,7:4e:a7:d3:96:8f,d1c31fc0e55b59ba0e937b0119b8a714,studenti.polito.it,-53.0,38.0,4606752.0,28562683.0,Students
322,7:4e:f2:49:c8:44,19b0eaa5cec9aa3eddd962d2d32f642f,studenti.polito.it,-65.0,28.0,6550896.0,1328448.0,Students
323,7:56:21:b1:ea:f,5b0015f7ed10f8d7eeb576342b2dad85,studenti.polito.it,-50.0,44.0,19535159.0,1278214.0,Students
324,7:56:4a:d8:61:10,56cbc2191e91c169b4b7c00d952338a8,studenti.polito.it,-49.0,41.0,414970.0,159384.0,Students
325,7:56:5f:a8:27:65,0f73d533d7b099465e1a6f04e95cc492,studenti.polito.it,-53.0,39.0,303099.0,166340.0,Students
326,7:56:8a:cd:bd:f6,3f43bc03f89c7ecf0145290e03c4c7e5,studenti.polito.it,-74.0,20.0,265242541.0,11744145.0,Students
327,7:5a:a0:2:c7:86,8c02e1ade512f0efc8687ae9424e21db,studenti.polito.it,-51.0,41.0,320824.0,162684.0,Students
328,7:5b:4e:3c:5e:de,b78014942647cb448478adb72a023345,studenti.polito.it,-75.0,15.0,1999802736.0,56321291.0,Students
329,7:5c:34:8b:79:11,28727488ff452d18231dab64e66529ff,studenti.polito.it,-62.0,28.0,8218755.0,1232178.0,Students
330,7:5e:82:b3:e:41,626ac67b4a47b995dfbd06074ae4f485,studenti.polito.it,-43.0,48.0,29264745.0,200403820.0,Students
331,7:5f:44:ae:df:e2,375da34a25e57f2fdadb901cd92580f6,polito.it,-55.0,32.0,61655.0,79131.0,Professor
332,7:61:7f:ff:bc:43,ce62c3a10da5224a42b1a07933afbbc6,studenti.polito.it,-55.0,39.0,3769090.0,388436.0,Students
333,7:69:8b:5e:ec:fd,cea15909abf31b8f6cd5222aba163b41,studenti.polito.it,-57.0,39.0,9239973.0,6575527.0,Students
334,7:69:ba:c:46:5c,dc29c92798f7681111cd5355ca8d6b31,studenti.polito.it,-54.0,40.0,561192930.0,16309907.0,Students
335,7:6a:2f:d1:c5:81,168e271bbc327753d1a958552b2f8023,studenti.polito.it,-54.0,39.0,2944171.0,2184756.0,Students
336,7:6a:38:1f:70:66,b3b5849daaea6597a138500c433cd2c7,polito.it,-51.0,40.0,52581538.0,8800767.0,Professor
337,7:6a:a7:4e:ce:b2,eafde11998f5d05ca58c6341c649482f,polito.it,-44.0,47.0,2118997.0,1018494.0,Professor
338,7:6b:b1:ff:a5:b1,055d942cf07cd663276ea84c00bc8579,studenti.polito.it,-73.0,20.0,30356442.0,3701485.0,Students
339,7:6c:e:6c:fe:39,1d6d0ca6c592e7cfa414b36a25b3872b,studenti.polito.it,-62.0,31.0,16498923.0,1627901.0,Students
340,7:6c:83:5e:a9:dc,bc30e5bc9075bc1a0a74b487e5ee9491,polito.it,-49.0,42.0,259709107.0,2457088.0,Professor
341,7:6d:5c:cb:9e:8d,14bb7717a41ab96eec6b57cc5b1adef8,studenti.polito.it,-46.0,50.0,3136341033.0,116914876.0,Students
342,7:6d:6c:4a:80:25,f9ece18596b88068d11d392d27166de2,polito.it,-59.0,34.0,355106.0,182853.0,Professor
343,7:6f:9a:3f:95:97,896520dca387b1958ada7f1a2135c7ab,studenti.polito.it,-75.0,13.0,6048740.0,1401084.0,Students
344,7:71:5e:42:ef:69,7559a4db9522ab731786f3da2e29c1f5,polito.it,-52.0,37.0,3039852.0,143436.0,Professor
345,7:73:31:d0:b8:35,6e01dd372f0782d753da11cd5aa6843a,studenti.polito.it,-66.0,29.0,43393388.0,2025437.0,Students
346,7:73:94:0:b2:1b,c7368b5181f6011ba7fec7b28e5c94e2,studenti.polito.it,-55.0,37.0,5419008.0,878733.0,Students
347,7:74:ca:32:81:d8,22448292027baac603e387ab29d2e868,studenti.polito.it,-50.0,42.0,27033983.0,22092246.0,Students
348,7:76:9d:88:74:44,0fce70bac3a34a5b65ed652b53bc3d00,studenti.polito.it,-45.0,50.0,129650246.0,9282488.0,Students
349,7:76:d8:b9:7c:69,81f8b5ad365b5263a56cc6da30d00465,studenti.polito.it,-42.0,53.0,24669916.0,5350624.0,Students
350,7:78:40:6f:b7:ea,c706a4976eb2a41e0bfb7a4f54d296c4,studenti.polito.it,-53.0,38.0,5154554.0,981255.0,Students
351,7:79:e6:93:cb:22,339750d82e592ec8ae66c330aced1b5f,studenti.polito.it,-88.0,5.0,21258.0,12212.0,Students
352,7:7b:20:fd:34:97,076191bd0ef3e18e2532a95108620acf,polito.it,-39.0,57.0,1017769.0,606249.0,Professor
353,7:7d:74:31:b0:51,350bf74df3cecc5c3f3fc93dfd481858,polito.it,-68.0,23.0,71939115.0,2513907.0,Professor
354,7:7e:18:f:b4:f,bb7833d3e94763b1bdd8ed20582fd0ce,studenti.polito.it,-80.0,14.0,327164.0,149630.0,Students
355,7:80:31:82:57:55,625ea1ddcd4938ff4731b941ab43fd7f,studenti.polito.it,-53.0,40.0,14978018.0,621925337.0,Students
356,7:84:37:4a:fb:30,ba8bfc390d6737f6134352c48d200458,studenti.polito.it,-59.0,35.0,4552201.0,647633.0,Students
357,7:86:9c:42:2b:fd,00d73df004450467d0fa6462faadb967,studenti.polito.it,-45.0,44.0,398365953.0,34260882.0,Students
358,7:89:6a:8:af:4,9fa4861a800d73c0e17b06e7f2834951,studenti.polito.it,-54.0,32.0,46432254.0,244598322.0,Students
359,7:89:bc:12:cd:c3,944d81c253b14d59fc72ab3dac3e0f07,studenti.polito.it,-76.0,17.0,74894.0,70901.0,Students
360,7:8b:2c:90:9b:30,dc77c8cf427280f3ee5432ac3c9c3f10,studenti.polito.it,-52.0,43.0,6483855195.0,177860963.0,Students
361,7:8b:59:b5:22:2d,29dafc5ff8910f7c0e7732774934f021,studenti.polito.it,-74.0,20.0,5443603.0,1736022.0,Students
362,7:8b:de:20:81:70,d671c20d15b38c0734b63e2f06d3ade6,studenti.polito.it,-80.0,17.0,49386813.0,40960666.0,Students
363,7:8f:80:2e:7b:cf,aa9edd2fb7e80e8a9e45473b72cdbd6f,studenti.polito.it,-68.0,25.0,1128937.0,226446.0,Students
364,7:90:43:2a:c0:48,0dd4884db5d608f8aff67575af38874b,studenti.polito.it,-63.0,32.0,1352599.0,603928.0,Students
365,7:91:a7:55:c3:2a,1c9f4a557853e105e203c9e3685de4fc,polito.it,-61.0,33.0,7559767.0,1652284.0,Professor
366,7:91:f2:72:72:fc,e9feb374383430fc7cb61f0f7023eccf,polito.it,-59.0,38.0,161080219.0,17307947.0,Professor
367,7:92:3a:fb:7:ce,0ecda99cebb4aafc17af7eb03f4311d1,polito.it,-91.0,7.0,6641594.0,421766.0,Professor
368,7:93:7a:e0:16:6a,8ef137f59b81224d3ba9582491878377,studenti.polito.it,-52.0,40.0,61344019.0,12088277.0,Students
369,7:95:6:5c:39:cb,c8aabd9aff07dc1c209b5452493ffab9,studenti.polito.it,-56.0,32.0,21268791.0,2711783.0,Students
370,7:95:c5:9c:e4:9c,85f2d00505c76e66889f1b0f08c0a948,studenti.polito.it,-59.0,30.0,52965406.0,4668568.0,Students
371,7:99:fb:7d:ed:18,90bf5248f7019531638cf9b68ff5a70f,studenti.polito.it,-59.0,30.0,15419658.0,1621388.0,Students
372,7:9a:13:c5:5:40,3f94552a6f93721428737e006f8316f8,studenti.polito.it,-56.0,38.0,112717886.0,7964478.0,Students
373,7:9f:b5:1b:68:7f,259edae4089a8e458ad8b743a3b5b872,studenti.polito.it,-67.0,22.0,29671733.0,1572080.0,Students
374,7:a0:24:d5:85:8d,68ff0ef54c1a25983c6d159d6faac932,polito.it,-72.0,22.0,312602242.0,17642367.0,Professor
375,7:a1:8b:68:54:ff,a79a6042302aa2df6dd450fd922a4a45,studenti.polito.it,-61.0,33.0,20955938.0,3447004.0,Students
376,7:a3:e5:aa:98:68,468b1637155c9f3e86436d33cb3fac05,polito.it,-69.0,26.0,27489535.0,7010863.0,Professor
377,7:a4:78:96:3b:df,538558cd6e4d0913e8a56bc06b027911,studenti.polito.it,-71.0,20.0,803719.0,388987.0,Students
378,7:a5:45:76:49:6a,94a9cacc752528474863a8080ded8888,studenti.polito.it,-49.0,44.0,14588853.0,797670.0,Students
379,7:a6:a0:c1:24:9c,c696ba7aef49eb76b4db83dcfdce7350,ntnu.no,-60.0,35.0,26278.0,27010.0,External
380,7:a7:b5:c1:42:a6,29c185ef786a3a30e33e6865e398d967,studenti.polito.it,-74.0,16.0,767225.0,284705.0,Students
381,7:ae:0:78:87:38,98a5e2ab8ef4c7911d1b2936a3df5660,polito.it,-65.0,29.0,255789.0,134135.0,Professor
382,7:ae:f:d7:f2:e4,1b0952645be14fcd298498e854777acf,studenti.polito.it,-49.0,45.0,204772131.0,20246837.0,Students
383,7:ae:a0:78:c0:7a,7fbfd42c72e45d2e8f95eedaafa13fc7,kth.se,-69.0,18.0,2467681.0,1615258.0,External
384,7:b0:43:3c:e8:4f,5105e877370f68ece34cf22327bf418a,studenti.polito.it,-45.0,47.0,1882508.0,185292.0,Students
385,7:b1:17:94:97:71,d5f4aa133f9a0c87c1ca8d373ee10e22,studenti.polito.it,-56.0,31.0,39656299.0,7675960.0,Students
386,7:b3:36:24:d3:f7,38626da798cb9038b818e9df6ea5bda0,studenti.polito.it,-53.0,37.0,276249312.0,25486828.0,Students
387,7:b4:b:4c:10:d2,99043b4aedf9dc9c9826ee4d1cad6ab0,studenti.polito.it,-57.0,35.0,79111434.0,2012069.0,Students
388,7:b5:e6:3:b9:f4,ab6fa56e2b7204c04fc6b534275dc56b,studenti.polito.it,-50.0,44.0,326177574.0,29103569.0,Students
389,7:b7:67:8c:75:bd,caf3f37cac319d6116a9fec82bf6215b,studenti.polito.it,-50.0,43.0,99543343.0,7846119.0,Students
390,7:b7:99:35:81:57,28104d51444bb767c28980358865e1e8,studenti.polito.it,-52.0,44.0,4566493.0,816773.0,Students
391,7:ba:24:e3:d7:df,1c404d507487b45428b78505cc86cea7,studenti.polito.it,-54.0,44.0,50637537.0,7503449.0,Students
392,7:ba:4d:6f:e6:eb,7415479c06ca2b5675e5aa5c134584d4,studenti.polito.it,-56.0,37.0,18835091.0,1586588.0,Students
393,7:ba:fa:67:b7:8f,7617fa812dedb6c991542528536c2fe8,studenti.polito.it,-54.0,34.0,617268.0,291005.0,Students
