,MAC_masked,user_masked,domain,rssi,snr,byte_rx,byte_tx,class
10834,2a3426f8980ccf56c98981901d242f2eb466c22cf19ff69a8bea6d1353be4fb6,13ef3fbd9143d668863517b856c583f21b1fd77c20ed3a72fad99d4bde616328,polito.it,-71.0,20.0,371691187.0,21533167.0,Professor
10835,44da0cd1f6ce05f3e12054960b131f3e395697212036f8d0db050b7dc45d8181,230db0ea122db0dd97859b765d5355a1c4868f27fc1310a4b7e9ea385115ba8b,studenti.polito.it,-52.0,40.0,380826211.0,10015971.0,Students
10836,2654177830699ac25beb79855af0794060646caf47379e5313bd36db8f3f3fae,c14a1644b2a8b80b5d30cea2725c5f1d017f21a2e8878998ccddf0339aec1d81,studenti.polito.it,-48.0,42.0,49026475.0,35226582.0,Students
10837,7ef947dd0922e2ea196c30e36eaa39d1b419153cc9643098b278048f0175dcee,b6a5326ff6dc2e6edb2bf359a9093e5c20881af6b197fc49bbf83e6a365ba752,polito.it,-66.0,19.0,235326889.0,7923586.0,Professor
10838,070569231ac9c5fc81adf6d26540078c4c0c5eac0d9594dd187742b8d030aaa1,8ca0605b9d79b951b76cc5627dcaa3d9505c9d5be2993b9a6ccbb82c367fe125,polito.it,-52.0,36.0,34075787.0,103348721.0,Professor
10839,c81dee654f7e5f82619e5eda2c7d29687d172d4a100f0083f17b43e77a402d76,ca601f6598c29a1f1d37bbd3928f27d2583dc4c1e88b74d4214899b9b673f13e,polito.it,-68.0,25.0,125330933.0,4581355.0,Professor
10840,1aecf7ea043ba22c00cace68f197a91de3109b2f91d07897867659922615459d,f26686acb987ca7e12dbc624777a072c669d987bc8f69744e65005d72f1c4059,studenti.polito.it,-52.0,39.0,2077944.0,417374.0,Students
10841,a06d121ac0148da7882523b6efcf98d4cdbaaec3b3e67a906eb9c6f504d150b2,ff6c9f46bcdd92521d94a383efbb9ee3e250bdd808e1b231973568e066bdc628,studenti.polito.it,-58.0,37.0,74805887.0,2612912.0,Students
10842,06424aa5901895bf7a1ad006581e78977e61b31351b1b1b8f2b455a059a85bc0,cd70ab2d00f2f99d276d787afacd8a62d8e7ac4923fbf3ccf85be6d5c54f1281,studenti.polito.it,-51.0,41.0,116686489.0,18210400.0,Students
10843,55773d87e2b263c8c5075c56880d289ac8a7a1cbc908388938547649dd70410c,a35a8699f18dcdd78b5b79777cb99dadc3f5bd4524326a5d0c5730656da16abe,studenti.polito.it,-71.0,16.0,504000346.0,39914648.0,Students
10844,ce5bc8b0e2c8ccb11ef733a5489caaec1cd8b8d703cf49014569347be4d10f80,ac0a66aed2c7c8f2e94dfb6e1df1d6ad03c92bbc7f8222a02800abd08436785d,polito.it,-79.0,17.0,123904135.0,44883461.0,Professor
10845,df28dc776211500d7bf6cd3b2dd6b13421a6dfc3d4f7d993606a71ce269d4e39,fc1052808b5887f5c1fb880b76dcc30a42d91724715eb54f6bd1e814ed3a03ac,polito.it,-73.0,18.0,12282.0,8029.0,Professor
10846,f93968da716effb1a327e77842baef6037273f6893e6a7d9fc2ed201bbfbadda,af6b181ab3b8a618a0062a3b30ad8afc7738901f7adf910458af221adf78e334,polito.it,-68.0,26.0,39064.0,21711.0,Professor
10847,37cd715d51329856ee0868738cd0c38bf36c0daffa527c95fe4e5efdc523d251,4004b7945b93b59ee657cc82f925a96db3a1cf0099f7e69dbf35fe492f24aa57,polito.it,-69.0,26.0,117115573.0,149890158.0,Professor
10848,d2f5d7348f8876b3cf2f994c6b5b79b8a6abea03890203b380de0f98159426a5,31b45c036257f2fc7686619241f2ce6fda33f4df7025a3346cca09fedb0f97fb,polito.it,-62.0,31.0,364798050.0,31367006.0,Professor
10849,a125084593beeb64f84f4d00d3b9a0efa441391502a452f26fb27cc34aaae377,717a21c2771e6a049d0adcb18a2cd5d2c8bd1580bc2975e47b2ac97e9e14a7e5,studenti.polito.it,-37.0,30.0,12469386.0,3322342.0,Students
10850,93dd926b6b3bed883f4506386eac82af0e8d3fde9aa65ad400c46401122e7745,89a480ce03714a699092b670a66c06811f32c8e088e1c8888571c7ff1c5c0cc7,studenti.polito.it,-52.0,41.0,20002498.0,3640238.0,Students
10851,6f2e61f141a33e18a0ff2041c5e177b362d0615e03726678a6c45075501d4035,02275762372c3b9852b51abf6e914c44f9a71b5912af3edab82dd8c184ba63ad,studenti.polito.it,-52.0,42.0,63516000.0,53551682.0,Students
10852,13027a9ae3a15141cecf7178a4b7f3bcf19ec648094a5e7da1ff14a0d4d18116,15700077a84d1a38222370229d61ceaa1ab63518c79593dbb55fa0a528e5f797,polito.it,-58.0,32.0,1340253.0,605127.0,Professor
10853,47dc50a72428a4e24e968c29888136720429767d9457c819507d1c46ccd1b6ac,cdbabba4318d7686765b0b3492fd60581149b16666048554d534df61611e079c,studenti.polito.it,-50.0,43.0,8531.0,9188.0,Students
10854,9fb386630286fd2104de882d9fe0afaf59d472572bbc8b55bfd454ba227cec30,d17bb2d68e6f60fbbeffc84857db01f26bf1cc79f4dab637d1e40a0b470d95f0,studenti.polito.it,-44.0,51.0,117291533.0,7910929.0,Students
10855,4881bd46847bc54f03eadd5a1589fee87fb53a162c42e92304dd0572cc719e75,2b607e8b04177e21313117720a1de36794ab3f6a182d53c811c8c18f6ecf718d,studenti.polito.it,-47.0,45.0,67541765.0,7560806.0,Students
10856,5da42d9df708d42fb7d0b1b5b1120e8c3bcd15c688a244d09d28d6d7a3c401a8,51b4ca2465e03dcdbfafcf17999a41ec267e90170d955dc77fdf20b49258c326,studenti.polito.it,-53.0,41.0,49636248.0,3777641.0,Students
10857,442d227d56f57b65d317ed625380c9601b1b23d78718f97a22d0fa607b443f60,8a3e1c4f657d6d97c427bf3b142a326e781dc5aee155b08211935338d9f46ee1,studenti.polito.it,-71.0,18.0,45657888.0,1756171.0,Students
10858,5a21b085923e0124225dd024659a9681420ce5fea9e4da074760fb6f12da9738,7ad881cac74d4dde3c43bcbf8ac11bfff6e4070f13b805c7165bf618551d6e91,polito.it,-53.0,41.0,442094.0,306603.0,Professor
10859,20f06b6e7386db23f692bcb2b6ae24076c6f0274594c42e5e47b60bfed019e33,68933f359400456c96b582e0836e3d36487adce921c162d8a2db99e675b5f130,studenti.polito.it,-48.0,49.0,1515150.0,232438.0,Students
10860,6aa775b390a2b2c1d2b4fdbf2989145fb707446b94b1c3f393bdea4f95bc0aee,789ba1fca9b0c2ac368a946c7aa182966ea60eb4b15e9d571b7b9d20deddb954,studenti.polito.it,-43.0,47.0,3437529.0,1804227.0,Students
10861,c0e0ebefb4bf2ae0c8d04bed027cd3fc1f611da909d83391a6bd18540f90e523,35fab76e34926d03d600be8b847b0458e336fffb787d25afcd98b13595c02c92,studenti.polito.it,-37.0,54.0,89240936.0,1274491998.0,Students
10862,181d895002b7fa13fa9c2daf98dd3d97f6542dda743285fa0cdc187f20c920f7,da3f5a8adfb0f2857cc6cc7ce8923e6ea6a9ba19e0466aec83a36bbdcc784b71,studenti.polito.it,-43.0,50.0,63934402.0,195642411.0,Students
10863,d1928b4a7c10dcaa5291b0646eb765f8201c2e1640a566676ff048a6a1ca3a2b,0b1b5f6ffbd321dc3beaab0d5337a4ba398239a448eeee6424f29e684e61d5d3,studenti.polito.it,-67.0,23.0,3281996.0,465130.0,Students
10864,2241113c2e4d1ef7b93ebf6d6dcfa52d3237be8309e0a395f94382752c0051fe,db779e8257bbf8c162a9cc5c6b12d4c055bcc4938441aaa10cc11408c210ef4f,studenti.polito.it,-47.0,46.0,96222.0,123619.0,Students
10865,0f1d816804db733e435d412c49b5a9e31254ba704709eda59827b0fc8b106f31,fb0ec413a584d0035dfe88d4e67a98068e275e17cea07fa754509b0a36cd2862,studenti.polito.it,-84.0,11.0,35913509.0,5534014.0,Students
10866,f6ed1ddf7aa08a8f0c9c6eacb7ed91fd9dfb132c76d2e33296dae0bfe250c584,825749bc6bf0639cda06151025183505dc1a363110ff1d1c36c570a913dffe95,studenti.polito.it,-57.0,38.0,9968765.0,10514363.0,Students
10867,3036c21ed29b28ae53573df41e9b597544741d7a9d19deb9e14742ec91b4e0ea,d7cb83cc8ef1c9ee5daefa76abbdbc1484a2bf244c5eff2d166d812213b15f4c,studenti.polito.it,-52.0,35.0,1014768590.0,14614276.0,Students
10868,aacbabc25abd5f487a64efb0085000434fc9b2e92f4b921803d44b8ed016dc61,5a05b64a8f565965c032d8e2163a8ac09d6fa4fae9a96e09dfaa6be8454510f5,polito.it,-44.0,43.0,17856737.0,2710073.0,Professor
10869,155815e7c8d0d657591def681bbb70788e3598f5a1995a8f59c1ba6b7200add5,8e30ddbb6aff3491badf8175c5be61c9e78fa3cbef5f692be99a921dbc352fce,studenti.polito.it,-68.0,23.0,457072950.0,13895408.0,Students
10870,c9e53e726d7ca57ef324709e48558f05ceb1d5af156a25029219143ec1c30b6b,3c07f0b87719c839b02790ba30904685e8a67c596c15bd74eb82f604fd72568c,studenti.polito.it,-51.0,42.0,9776113.0,2090922.0,Students
10871,f8c9ff97869bf0abfab353c94fbbdec9835033494c181162b537a72571a6e49e,ce2f43bf7329914fddbaf58efa0e17a4dcbda7bdf84351d2e725dcec4be599fd,studenti.polito.it,-58.0,35.0,280829.0,120463.0,Students
10872,1fc978ec9fd3f10054145a69e98667761758ab815bef6e536dc13152cfd221a0,169bd303165d8c84737fadbd88126b925c78b20d19bdc4ed02fe7af459bde5bb,studenti.polito.it,-58.0,15.0,206165.0,79414.0,Students
10873,c5304ac325404052bc91ba44ce893895c4411e659cee847faac8fafc8590b139,7805e80098e5a586095b0121bb885fde2ca7a018e79a67346a453aba82238c49,studenti.polito.it,-53.0,38.0,10513466.0,1100846.0,Students
10874,25ce9c13a5f19a20fb9d27b9631061deb41ddd007b4195d6e0783e0f18d57ba5,61cf0dfe2896376a5d99efad279fbf3bdfc4e4bc58d810c025558531b7364600,studenti.polito.it,-59.0,33.0,2772561253.0,11372797.0,Students
10875,ebd6fd1c59c9b017ad9d4b9fa4d2d4bbbf6238df50749ab0aa6cc0f51cefcf44,2c8769dc1d8c5dfc39dabf8eff513496938eabeef3f24b4e88bb1e63dc159d85,studenti.polito.it,-48.0,43.0,16894077.0,609471.0,Students
10876,03e38e8ca14ab0688921e6fd1d1806fe0827048e4e8fe4a988c0d1130ebf5cfd,63e8fe76e3681b98777a51385fc815baa0accdb66833b17b1cdd412ec7468f66,studenti.polito.it,-51.0,33.0,87687400.0,10471789.0,Students
10877,a8ed7b2916d781307eb710d9b6c70d1b90cfebf9c890a2e9bef14d6fd08c55af,3fc7cbec3460289eea6e33fe9ac0ccf2a43e3ddb84cbede6026bf08891d99f67,edu.unito.it,-66.0,27.0,3199900.0,681076.0,External
10878,0d19e88ed257e5673b3531c41fcb71b0e18db124bbc2a139ef73a2db7c413433,0f547a43fdce8ce1d739da9d42514ad284272287acbfc2153ef8b8b5ba2fecc6,polito.guest,-52.0,41.0,213599118.0,5586472.0,External
10879,2a5f941fbc2d658d6458fd6c87d0ec91ad846fdf026cfb43603b886449a6cbfd,420e0e23fa1ef30599a41984f01f8dd9e2fa68ddb190289817d3be0d74bd894b,studenti.polito.it,-73.0,21.0,8270954.0,2593654.0,Students
10880,6542f4fb8063e498fe8e7f011a652d664ed2a92f5a255c17dd31b98317a9fcf1,a42adaa671f9d5cff4038c3c36d2d72200ce9b32c957f25c250ebaab07e9d927,studenti.polito.it,-52.0,39.0,15158562.0,1277139.0,Students
10881,78fbacef4d91b8aa83987e3ba21967f43fc66a19a9fa42539d5edc87b5209b79,1a9f102f6bbdb60bc4e64a33108e348dbc9d5f8099378780b6b8be6de68741c3,studenti.polito.it,-41.0,54.0,142116258.0,9926465.0,Students
10882,93f0935792c245daf6a107651410d5661a8333190108c59c76cdad9bf85b5a42,df6d18fb90f2bff93633e428baf2c127f94992a763bb3a88f36d37ac555f191a,studenti.polito.it,-52.0,39.0,19800432.0,2796875.0,Students
10883,235cdeb3d139aedb284054fcfc13e786976041c52deb9daf9e43548b604d8662,e465b85e8407865a84e0a8c7f961f74ea352ca2875e70b4bd87d15b1c7ee228b,studenti.polito.it,-82.0,6.0,59172721.0,1915142.0,Students
10884,57d68aae4c8a1c9ab14f13b1f6118c342726483ba2401dd9a7fbd32e45bb1238,7444e2916b0daa067dc97a6d864d64bffa717d717a4c9fd313b2fd9742333f02,studenti.polito.it,-81.0,14.0,0.0,226866.0,Students
10885,0007478ca5ece17ecaf4e3a128f150e0cdd3eb4150782e21b085d21bf187b7c5,ebf167bb751ab0f31b48c1811f662036e071cc57b23ddd9aeea143ad1e1bd461,studenti.polito.it,-55.0,37.0,10417890.0,1245366.0,Students
10886,e273528b03b973d41400190ef1c57e492cecc3bf61d7510b886b936d52b3f4bf,b5b30eda63a6be259ec823f9cfc343e61e38faaff2e2dd262f29305b46246c0b,polito.it,-51.0,40.0,217418307.0,71822668.0,Professor
10887,e2cd58c4db8ae7cc2b4bd5ae4b32d482ec3b9f686e8f8cbf8608be8b94e3f6a5,2c281a59da264ee83c8b2fd64f1f433ca4de63cede7376d33241a2bfdf1d2877,studenti.polito.it,-51.0,42.0,703283788.0,82841264.0,Students
10888,3088f5f74415116c21111ea3c3510256558cd84e0506e74023d5a8bba661ae8a,e7e186bb1fde6ac8638a4bec1285ba3fa8ce97205380249c9d0f7dd438fb8f18,studenti.polito.it,-59.0,35.0,10446517.0,35556564.0,Students
10889,b2277b377096eb9d84123fa0e7554549f13c01e7586efb0e31a87c445286cad5,f1e5290e61791a2338788b8587a6757aa21fefc8363ee90fd0d3c2f5de9a88da,studenti.polito.it,-53.0,35.0,42284593.0,32854897.0,Students
10890,cc41ccce5bb06c74027ccae01c9140cb1bb92be5ca5e9529a326051c592c275d,e0092ebec621ed7dbdb30fe51b1869f432e83993d8ff7bb3eababc85677933fa,studenti.polito.it,-47.0,50.0,165958788.0,4077646356.0,Students
10891,691c17215552f6ff408631122aae50112a085ccf4725c4d14d1d5d2b5c5ce824,787a7f6730ee4bdd0e99a57cc67cfc712d1d44164c800b1256cc7902d40357c1,studenti.polito.it,-57.0,37.0,73084016.0,4495844.0,Students
10892,bfd27c2118c045e7378f17f8ea75c0a44b0c124c7d508f661c9410efe2b56f8f,f09b05f35f64b01ccf02f324663a5f2589572614d7aeb1afb4921831a6bb8e78,studenti.polito.it,-51.0,45.0,4697826.0,3571918.0,Students
10893,33b9d041c1bfdda177fa11cd22348aa32e3029abd11d065b589ab76def122ad1,a7aa0c19f6dbcf1d5b45432276100120aa69aca4ffa3fd9887206a4736184a52,polito.it,-53.0,43.0,1006417.0,782956.0,Professor
10894,f058b4703f6ba3b0148ffa73d95aca9ee98a3c46243821a195f5befe1e59d295,7b2a3c62318eab13842c51b8134a66ef59a78ede0fabe2b724101943c56c12ac,studenti.polito.it,-54.0,40.0,29471661.0,3600854.0,Students
10895,1a8493c799c70f11f2791b1545876633e971067013099be56ea96c0485d300ea,83a40ce4faddc913bc62715328cb2a62856ebb15e6cc23a5af663f0fade5b82d,studenti.polito.it,-56.0,38.0,22088727.0,29551361.0,Students
10896,c7125d2b3bbbf8b44ea45a23d7ac896651dbd2c8db6afec3d31fb4224c2704a6,c3c312b8a16c996d2dea8cdeb0d066cafa932de228248e88a78c41ed0f16713b,polito.it,-59.0,34.0,2593089.0,444720.0,Professor
10897,9f9031cd54cfbb02a3404a138c8d450fd7f582b1693dcfe29ef3e4112b223d8a,7315e7524901703b4316c0c2434fd984dfef4e8e44e871db7a895e63960a9726,studenti.polito.it,-57.0,36.0,576334762.0,14415779.0,Students
10898,9208a2921a005f32abb5a0898d22ff2e13c58a43036ecc38bbcd85a9416b774b,678e09106f8d0b4c523eb0d5f077b97137177cf76e992793cc364aad8c481374,studenti.polito.it,-56.0,38.0,27294722.0,2412385.0,Students
10899,6e2d65e711cd20cac0bdbbdce8ed94850a15c9d04ac1b600d64d43fd219fbd95,3144237f54f417ad7e5b90c9c57e781026cc478680afae671ece42ef4ba53594,studenti.polito.it,-49.0,44.0,91300178.0,2504742.0,Students
10900,575f5e46246ff67eaee6d91a714ab2a23a237cafd3a9cb9e053cfdbd98892b52,a537171df4c4f3803d63689d327f8a0cb039623a8a1ac0278dda438de138db92,studenti.polito.it,-74.0,17.0,624283268.0,28880166.0,Students
10901,87e274b764954748a586eb3a8629ed7e7f45fca3480fcb38a841233909d441b0,3af82d7695d37612ace349747af7f150d66809bec46f4244b9378c4007017c87,studenti.polito.it,-57.0,38.0,5531206.0,448947.0,Students
10902,05591df71722a866a756701dbda4257dd6451c7f938df6da5e83c7023d97c762,055c761dfa6a1ac6d9d60d99c41a81e7dc8884323ff0dd9afe319a6904dd41f8,studenti.polito.it,-50.0,44.0,204911926.0,19221568.0,Students
10903,3f24998f747035489d8687d795c2f0951db27a2289075d3643bf4dee4977fb37,35912e0c01c2935084a899c05b2280e1bf2cff2a4216f850ffd4ad31e121f243,polito.it,-67.0,29.0,80886432.0,6701930.0,Professor
10904,0010e9947c817473741472d08c036ad0e1482362db9e02bf7e190bb9ffba53df,d98265173fcaf7f783b953772489e3aca01c15f8c3fccd92e72b7b49457ea2f9,studenti.polito.it,-45.0,50.0,161465900.0,10001718.0,Students
10905,3573d01b1c9a31f4724a419b59715da9a73d63941026effa3d4fc20b773c7101,410cf76c5cb62437f45ce26d91dea919aab0103296db22ea53ef27a8ae928806,studenti.polito.it,-48.0,44.0,4621628.0,19399489.0,Students
10906,39a6815bff82f3aebc9f7015aedb647d5106baccc37fa56e67632e3715dce60b,484598965747bf11223a102d3a284e53a3335f64330e56ca798fd22da8a74aa3,studenti.polito.it,-63.0,28.0,263201399.0,4283623.0,Students
10907,6eb3b05236b604a8c351c3c576e6ae13924ac4b91f450b3d45131357d7655d03,315e71b337b175bc1a63d809d5a98c147d6b1b400dff1964bb94b96c4831b12c,polito.it,-64.0,30.0,2477508.0,483672.0,Professor
10908,faf943bab146890b847d83645b98e41373bc96ea8060f53d1ef403163e13ef41,f275d697995c6d9d522529a07adade55bbf36b3f00d5fe78ea23b6e2acefe43f,studenti.polito.it,-78.0,10.0,9987684.0,1888297.0,Students
10909,53a9889961ef1e3ca572f95d34d4ddad2cc50a897f48739270c0513dac0498ff,630f5bad63bf791694563c9653c22ed4e59d00a31d684c7f8dd1ad20a0780dfe,studenti.polito.it,-47.0,50.0,23483274.0,39405091.0,Students
10910,2d945719c47a5f98c12a41ac53c52d2c9f868ce5814706656537b4791b41d8a5,ea875d5c4f93d0768eda06d81b3e8b8ec71b6392c734f4afd1d995e4adf0c229,studenti.polito.it,-47.0,57.0,78750237.0,1494067.0,Students
10911,d624a49318b4e195954907e2d30528495208cd27b77c2cf386cd284eb0406b83,1c866cbaff069db49995483aabec3762108ae645596e6669e660f5cfc650367b,studenti.polito.it,-62.0,26.0,214483545.0,9482530.0,Students
10912,82ee0e7ab997a423da570904977c3c19a061be65c57a0ed05aad9ec42a682831,e05c56fb38272eba4ce50e01fc1ff879baa13499dad1f182a32060f3ef860544,studenti.polito.it,-70.0,22.0,19709648.0,3203483.0,Students
10913,82b6b6526e5854db09e2f29ef74ea8163506f57afab5e4fdb24dc689ac6dbeca,a32caab0de7f6eaea2664b5d39cd1420da5932323558c3d3b5338c729d1b114e,studenti.polito.it,-58.0,36.0,16519559.0,4184038.0,Students
10914,c76c569e2981a2a9a7c7190db838eb8daac5360e69bdc81fbd072106515b28ed,0a2683d486e63cd688f4adc79d82b8825834f4888746f717f0914088192bffe8,studenti.polito.it,-55.0,36.0,21337505.0,378284.0,Students
10915,14a7b68a6409f80399f665b5fc0322eb3b8180a47ff6b7650dc74e18ebbc683c,61ebd39be1c1c73a5b74a3a4bdf6469573fd774ad602cc510e5235887da3fdb1,studenti.polito.it,-42.0,51.0,498594323.0,1065955263.0,Students
10916,e4a7fae25bc3f430547ffa3f1ef8be16f2a5848ec3138bce40bcefb0dcebba4a,b58f2d44991847e0031bf468aaa599c9000bc965db1f678b209e23a44b8b2fb4,studenti.polito.it,-57.0,29.0,489136.0,272298.0,Students
10917,3b02f29374dd3cf936eb334135b589eadf110e237e3b9c968227f7f38f75062c,f5e0448556e15d4eb48d8ac29d89147de62bd6183cefbf4f28fb7022327e8f2d,studenti.polito.it,-81.0,10.0,434677513.0,34672121.0,Students
10918,3c52aa36f8697e5d975a772675821c48883cb184b3ba859973a69f859a5548cd,d745b675a7fb9f5ff9c399df1d82760e795a51d4d477dfc7a240ab51e64cb730,studenti.polito.it,-52.0,44.0,62225926.0,8187851.0,Students
10919,881493244209f47eaaa72cdcdb0c1e7fdfae69838f5e7e0954ffdade0905efeb,1ffde3b9064b786a708913d89d39912c90e2e3bc4cc30a36e9a70475dcd69258,studenti.polito.it,-50.0,46.0,931186789.0,42666453.0,Students
10920,4b47f76f523113704ca8146bc0370efa6867a8135969824682470d4440d8d5e1,09fe1f66726cc83d9f1ccfb40f0eac7a42980cde2a5b2f1cce9c8dcc751e0fb9,studenti.polito.it,-56.0,33.0,131868990.0,6085536.0,Students
10921,7ec5f9e1af332f0dbb8513474fe5a255ff531129debe0b186b1856d4fdef1791,137f76760f1411bb1185af37a1c1e608774f78d47eec81c42462f8f9cf3374f4,studenti.polito.it,-48.0,45.0,123558435.0,6300456.0,Students
10922,fdd379935bba809299996c0ec24da7a2179d5c5d028033901ab488c4f73886ec,b82d37f82e280468e6b11e86fdbd9712c298ed60e41b38fe0dbd0ba598e13894,studenti.polito.it,-44.0,50.0,21698221.0,12217654.0,Students
10923,2be28c2a5ac464d63a722916383a54eb82463d081663eedf9b3c3381b3127574,10539ccb034a62ea7c9e6d10b97382520666ed359b17067b344172f79dc3bef1,studenti.polito.it,-56.0,29.0,191758742.0,12608570.0,Students
10924,196e03ddcba624fa5742e3c34690b2019c1ce9b6f22ee69e63a2f9a5899202d8,b75da235725019c815f64c1812ea0a3cad8d360be8f91bd0c03dd3380cb47d94,studenti.polito.it,-51.0,38.0,80460.0,60124.0,Students
10925,56895d1c1cc5b7ed66f80dea050a34b16bb616c359a856ec95e0258cba21ddf3,e4e8453c47c3a2a8f47839506da54007e9289641d49f26be4ae14d71e273e4fd,studenti.polito.it,-68.0,24.0,6647676.0,2363846.0,Students
10926,0e595d3516cac36947ea6afe8695f0e47a9967434c183a7a04f143fbeb586695,8db8812c5ddedb2e9f977a20b4dd5e5e37958a42f7511b681b83b6c626630e4d,alumnos.upm.es,-54.0,39.0,345155.0,52138.0,External
10927,44b16722811633be2e11aca6029ac8d0358417a896f7af9f03471c7c945ffc57,925f5392520a30eb8aed5cb0abcb5d6aa87411d1b26ffd45080f5903373cc452,studenti.polito.it,-68.0,26.0,6979786.0,702499.0,Students
10928,0650d1cba84630b23186d62dfb0ab2130f6d9e5495bf1c64153900ac7b9c9dd7,941ffd7c2c4627752be22e68badd3b224dc25a61b964077bc0eacff570241338,studenti.polito.it,-57.0,36.0,87340.0,42423.0,Students
10929,455e9c50d47b909acea44c700ac01d920b947187142cec10c8c72555c82708f0,de3754f4082031eb6c0ff8936318afe3624ccfd733ded050ff489ce0ba8cb5e7,studenti.polito.it,-53.0,41.0,236682688.0,16869169.0,Students
10930,e6201c6563ffbd02167fcb566662b7d647f2f0224c9ea10336bbc7451e9e83fc,76a7a5637c6d5cebaeb683ce6d9b1508d2292de7d1ac2dedd138b1573188d04a,studenti.polito.it,-57.0,38.0,38572923.0,14160689.0,Students
10931,18fa96e00cece31ef775323c67905ff09ff79fd402f62f9f1e48ea5157405101,eb78ce5069c0b35b212e227d0c310540eac3b595da3009f3ae61c72b4ef24d58,studenti.polito.it,-50.0,42.0,84877376.0,5948412.0,Students
10932,c61f447afb4b7b9d56cd91c7a593b51e325352c0bd4b255de0e49811e21a6132,553156503c124790b108d0f425f30dbdd063d18f4e492612237546d09cd63013,studenti.polito.it,-48.0,48.0,1636548.0,2406075.0,Students
10933,3ad700f4e5b4b4db20f99eb4739a8827bb7de563ba6ae696ae4547d1354f6356,d349f63383a07aa0f5a42771f3ff4448c55a421f2dbdc053ac4fb8daf3b14096,studenti.polito.it,-58.0,36.0,32883579.0,2135987.0,Students
10934,edb0301e515f28970fa117e9e07c2567b578d87cd73df9e19eeff168c14ca31d,a1c6ed90f46b6c1a417122c3e65dc3a935e3a463571ed46c37c2c58deabe0c15,studenti.polito.it,-50.0,37.0,781771471.0,19796487.0,Students
10935,48565ed6dc5d16b37b957511efaeb12080f779506bb8bf559a8ce8bf3b07863a,6259eee5a204ca4c935df8c5d3ab2f08e6a07e89050f1007b1883ad4021c9a62,studenti.polito.it,-71.0,22.0,12614810.0,2192049.0,Students
10936,068ae7af8d33bfec42cc45fb0f4f9701b050fe31b03324155e11a03ec0fef858,95ccf4fc6fe580136349f58cfdb2cb97fd0c236e7b3605d990fed43300455be2,studenti.polito.it,-46.0,47.0,13489291.0,63555963.0,Students
10937,1a6d48c51d7ad3e574a4f774c5ddd7147b5e397a372dec8c932567da6bc26037,6930ba949f83371df8818832a9d310bb8a261ba50bf4e3a6508f1d5e6b18adcd,studenti.polito.it,-48.0,35.0,13743474.0,6203968.0,Students
10938,655edc31e0b70c81713b5450b3971b0037fb77edcf7ae3268856afa7aa1ef7ee,1af4ef61570ab49814258425e5c25a25b4c788dc4a5df19fc964ef2cf60c46ff,studenti.polito.it,-54.0,42.0,706863.0,287315.0,Students
10939,f246b40ce9e3febe88ab044f4229f346a13906e0795e4bcf80977bb20f69ffb1,f369a6e36c0dc59609c8310a405da21b8f68785c25b85cc32c35585754c5a2a0,studenti.polito.it,-53.0,33.0,31148964.0,2575111.0,Students
10940,4ecb4a175dfb588c9ff8a31a2719a2be139d9dbb84dad88fd911378aaf5f7297,22f904164057755448910f9b7470a04c5f984000292c561263ca678f13720745,studenti.polito.it,-74.0,12.0,626467862.0,79012366.0,Students
10941,ecbe7fbb272d46d14437667055383d61ea0f6c753cf757a5f3cad0005e637c3b,b0f03919286d089f6454949e38be2466696c89ce3307a981cc99a3e3a02e4603,polito.it,-69.0,22.0,81574081.0,5285326.0,Professor
10942,42006ec67b16f1922ffede25efcd5fcd88ff0df7d890e8838ebdcbbed44efc6e,a3026a7e49bded12c6883b19fe8e5e92e9c9a6b1b00c9ed7a7caf2fe80add8d6,studenti.polito.it,-58.0,37.0,12267300.0,91365143.0,Students
10943,4dba33cdfcac30d621b51d2d89f15832652a7743467c9b0364163c9836ac5e79,433cc4bf8872d9cef39cf2d141c740599fc9ad129291a575c72edde4655b0eb7,studenti.polito.it,-60.0,31.0,3258480.0,1006345.0,Students
10944,96f3c85d7c2b053a9569380448d561db14a84e08bae04bbec807ba7f2cee91c8,77cbbf039a252bb7f0ba5a9df6751e057606214b2e59f2d57b5050112bb217ab,polito.it,-49.0,43.0,371264441.0,22325044.0,Professor
10945,9b722256a93c225faa66978f6961f0fd6a42300aacc216cae02b4415c77bcefe,414cf109d55d1bff9f7f9e41d2b864469ca746b803761379b94dd43d4fa2d7b9,studenti.polito.it,-49.0,47.0,13090389.0,968797.0,Students
10946,f36256bd36b20f5ccd66ec235741510ee782a0d63a5fd7ed39d8597a6f83ba1e,4ceebfdb747870dbb6615953a72a73287e26e94321e789052dc27f135359c8c5,studenti.polito.it,-43.0,24.0,209007336.0,12112777.0,Students
10947,07c6ca572e8469ca2cd34525db7f8055d9b91716d6f5adf2d8bf81327ebbbe87,5384eeb6c5265a3b9cde76119d8de6234f2c07cea05c59d80d303bffe67ec3e5,studenti.polito.it,-59.0,36.0,76376040.0,9349094.0,Students
10948,2e7a84574ee53d02d31ad6f572ddc516c31595a487a0901535de23fdc64182d6,1a5fdc9c0e88b8f674b7fd37313b0f1431e44ee17042521bb9a92ba1c547cdbd,studenti.polito.it,-48.0,45.0,76464.0,49954.0,Students
